sentimen,tweet,_exclaim,_question,_upper_rt,tweet_pp
negatif,Terimakasih pak @jokowi 4.5thn ini bapak sudah mampu membuat perekonomian Indonesia MEROKET sampai langit ke7. Malah sekrg roketnya gk balik,0,0,0.07142857142857142,terimakasih thn perekonomian indonesia meroket langit tiketnya
netral,"Pak @jokowi menwarkan Program Membina Ekonomi Keluarga Sejahtera (Mekaar) binaan Permodalan Nasional Madani (PNM) diluncurkan untuk menaikkan kesejahteraan warga, terutama ibu-ibu rumah tangga ke tingkat yang lebih atas lagi.   https://setkab.go.id/presiden-jokowi-program-mekaar-untuk-naikkan-kesejahteraan-ibu-ibu/Â â€¦ #JokowiMenangTotalDebat",0,0,0.05217391304347826,menawarkan program membina keluarga sejahtera mrekaa binatang nasional memandangi pinjam diluncurkan menaikkan kesejahteraan warga bumbu rumah tangga tingkat
netral,"Indonesia pada 2045 akan jadi negara dengan ekonomi terkuat keempat besar di dunia. Sebab itu kita harus menyiapkan langkah dan menghadapi rintangan yang ada di depan kita, kata Jokowi di Gelora Bung Karno (GBK), Jakarta, Sabtu (13/4/2019).",0,0,0.04583333333333333,indonesia negara terkuat keempat dunia langkah menghadapi rintangan gelora karno gbk jakarta sabtu
negatif,"pertumbuhan ekonomi di masa pak @jokowi masih di angka 5% masih belum bisa menyaingi pak sby, dari pihak prabowo ternyata benar , kita masih banyak impor daripada ekspor :/ #bimbangmemilih https://ekonomi.kompas.com/jeo/jejak-pertumbuhan-ekonomi-indonesia-dari-masa-ke-masaÂ â€¦",0,0,0.0035971223021582736,pertumbuhan angka belum menyaingi sby prabowo impor ekspor bimbangmemilih
netral,"Bukan Jokowi, Prabowo Sebut Ekonomi Salah Arah Karena Presiden-Presiden Sebelumnya  https://bhinnekanusantara.id/bukan-jokowi-prabowo-sebut-ekonomi-salah-arah-karena-presiden-presiden-sebelumnya/Â â€¦ pic.twitter.com/RJvIfP1O9p",0,0,0.07488986784140969,bukan prabowo salah arah presidenpresiden
netral,"Terkait Penyataan Prabowo, AHY Minta Tetap Hargai Pemimpin   Sebelumnya  https://otonominews.co.id/read/7611/Terkait-Penyataan-Prabowo-AHY-Minta-Tetap-Hargai-Pemimpin-SebelumnyaÂ â€¦  https://twitter.com/share?text=Terkait%20Penyataan%20Prabowo,%20AHY%20Minta%20Tetap%20Hargai%20Pemimpin%20%20%20Sebelumnya%20 https://otonominews.co.id/read/7611/Terkait-Penyataan-Prabowo-AHY-Minta-Tetap-Hargai-Pemimpin-Sebelumnya%20&hashtags=CalonPresidenNomorUrut02,PrabowoSubianto,AHY,AgusHarimurtiYudhoyono,PernyataanSikap,DebatKelima,DeindustrialidsasiÂ â€¦ #CalonPresidenNomorUrut02 #PrabowoSubianto #AHY #AgusHarimurtiYudhoyono #PernyataanSikap #DebatKelima #Deindustrialidsasi",0,1,0.11976047904191617,terkait pernyataan prabowo ahy hargai pemimpin calonpresidennomorurut prabowosubianto ahy agusharimurtiyudhoyono pernyataansikap debatkelima deindustrialidsasi
netral,@KHMarufAmin_ menyampaikan bahwa ia bersama pak @jokowi akan terus mengembangkan ekonomi di desa-desa dengan menciptakan program Dewi-dewi (Desa Wisata) & Dedi-dedi (Desa Digital).  #JokowiMenangTotalDebat,0,0,0.06829268292682927,khmarufamin terus mengembangkan desadesa menciptakan program dewidewi desa wisata dedidedi desa digital
positif,"Kl bicara jujur... @prabowo wajib katakan lbh detail..kl arah ekonomi/pembangunan  NKRI sdh salah dr rezim Soeharto...""pelihara""pengusaha China dgn ""membunuh""pengusaha Pribumi(H ning,markam/karkam,Darpo,Rahman/tamin.dll)krn percaya""bisikan""csis..?  https://twitter.com/ferrykoto/status/1117092682084442113Â â€¦",0,1,0.03870967741935484,bicara jujur prabowo wajib lbh detail arah ekonomipembangunan nkri sdh salah rezim soehartopeliharapengusaha china dgn membunuhpengusaha pribumi ningmarkamkarkamdarporahmantamindllkrn percayabisikancsis ?
positif,"Selama lebih dari empat tahun kepemimpinan Jokowi, rakyat telah merasakan banyak manfaat, khususnya dalam pembangunan infrastruktur. Pembangunan jalan, pelabuhan, bandara, dan bendungan, mampu membuka daerah terisolasi, sekaligus menggerakan perekonomian nasional",0,0,0.011406844106463879,kepemimpinan rakyat merasakan manfaat pembangunan infrastruktur pembangunan jalan pelabuhan bandara bendungan membuka daerah terisolasi menggerakkan perekonomian nasional
negatif,"Dengan Adanya KARTU SEMBAKO MURAH. Secara tidak langsung Rezim @jokowi membenarkan bahwa harga-harga bahan pokok saat ini mahal. Berarti FIX @jokowi GAGAL. MASIH MAU 2 PERIODE,.?  . #TusukPrabowoSandi pic.twitter.com/Ltpwfoe7Gy",0,1,0.22026431718061673,kartu sembako murah tidak langsung rezim membenarkan hargaharga bahan pokok mahal fix gagal periode ? tusukprabowosandi
negatif,"Ini masa tenang kok masih sebar Hoax mas?, akhir SBY itu pertumbuhan ekonomi kita masih 5.02 persen, sebelum dibikin anjlok jd 4 persenan  di 2015 oleh Jokowi!!  pic.twitter.com/Dfq71jE3kC",2,1,0.047872340425531915,tenang sebar hoax mas ? sby pertumbuhan persen dibikin anjlok perselingkuhan
negatif,"UDAH EKONOMI TIDAK TUMBUH, PEMERATAAN SEMAKIN JAUH, EEEEE KETIMPANGAN SEMAKIN TINGGI... PIYE IKI BOSS?  BACOT DOANG",0,1,0.808695652173913,tidak tumbuh pemberantasan ketimpangan piye iki boss ? bacot doang
positif,"Saya kira apa yang disampaikan pak @jokowi bahwa merubah dan mengembangkan bukan hal yang mudah, harus ada tahapan-tahapan yang besar untuk mengubah ekonomi negri ini menjadi yang lebih baik lagi.  #JokowiMenangTotalDebat",0,0,0.02262443438914027,merubah mengembangkan bukan mudah tahapantahapan mengubah negeri baik
netral,Komitmen Prabowo-Sandi Tak Akan Ambil Gaji Serupiah Pun Jika Terpilih  https://youtu.be/cFFWKuDHQzMÂ  lewat @YouTube,0,0,0.1896551724137931,komitmen prabowosandi ambil gaji rupiah terpilih youtube
negatif,Yernyata hanya segini otak PRESIDEN RI..ðŸ˜ƒðŸ˜ƒðŸ˜ƒ Pantesan kagak dihargai. Bahasnya Mobil Legend. Dasar goblock. Lo @Dennysiregar7,0,0,0.15789473684210525,segini otak presiden pantesan kagak dihargai mobil legend dasar block dennysiregar
positif,Anak muda sekarang banyak yang sudah berkecimpung dalam dunia digital maka @jokowi terus akan memperbaiki sistem ekonomi digital agar lebih baik lagi. #JokowiMenangTotalDebat,0,0,0.028735632183908046,anak muda berkecimpung dunia digital terus memperbaiki sistem digital baik
negatif,"Satu lagi ka , prabowo selalu bilang rakyat Indonesia miskin!!! Tapi ko bisa ngasih sumbangan Dan udh tau rakyatnya miskin kenapa Masih diterima smbngannya LOL ðŸ˜‚ðŸ˜‚ðŸ˜‚ pendukunya bilang ekonomi susah tapi bisa nyumbang gede ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ðŸ¤£ ngga sinkron",3,0,0.06390977443609022,kak prabowo bilang rakyat indonesia miskin mengasih sumbangan udh tau rakyatnya miskin diterima omongannya lol pendukungnya bilang susah nyumbang gede sinkron
positif,"Mantan mertuanya ga bisa membela diri mbak. Tabiat itu susah. Sampai kapanpun prabowo ya akan seperti itu. Di atas kepentingan kekuasaan, maka legacy seorang presiden hanyalah persepsi. Dan prabowo tidak akan pernah menghargai hal itu.",0,0,0.02127659574468085,mantan mertuanya membela mbak tabiat susah prabowo ya kepentingan kekuasaan legacy presiden persepsi prabowo tidak menghargai
negatif,"Balada kisah antara mobile legend dan kemakmuran rakyat.  Prabowo : digital2 itu bagus, tapi rakyat kita butuh swasembada pangan. Pangan dalam harga terjangkau.  Mengembangkan MOBILE LEGEND ðŸ¤£ðŸ¤£ gokill..  #MobileLegends #YourTurnBro #UASdifitnahKejiDanBrutal #TusukPrabowoSandi pic.twitter.com/qWxEnHH4FH",0,0,0.12337662337662338,kisah mobile legend kemakmuran rakyat prabowo digital bagus rakyat butuh swasembada pangan pangan harga terjangkau mengembangkan mobile legend gila mobilelegends yourturnbro uasdifitnahkejidanbrutal tusukprabowosandi
positif,Bpk. Presiden. Sangat menghargai perbedaan2. Saya salut ðŸ˜šðŸ˜š #karena_pebedaan_itu_indahðŸ˜˜ðŸ˜šðŸ˜šðŸ˜š,0,0,0.09345794392523364,bpk presiden menghargai perbedaan salut karenapebedaanituindah
netral,"@Jokowi Paslon @jokowi - dan @prabowo - @sandiuno beradu gagasan untuk menjamin partisipasi peremuan dalam kegiatan ekonomi. Masing-masing mengangkat ide soal Dewi-Dedi dan 7 Langkah Pas, apa itu? #DebatKelimaPilpres2019 #DebatPilpres2019 #Pilpres2019",0,1,0.05179282868525897,paslon prabowo sandiuno beradu gagasan menjamin partisipasi perempuan kegiatan masingmasing mengangkat ide dewidedi langkah pas ? debatkelimapilpres debatpilpres pilpres
positif,Penghargaan tulus seorang suami  terhadap istri tercinta. Inilah salah satu alasan utama sy memilih Pak Jokowi pada pilpres 2014 dan akan memilihnya lagi pada 17  April  2019 besok.,0,0,0.027624309392265192,penghargaan tulus suami istri tercinta salah alasan utama memilih pilpres pemiliknya april besok
negatif,"Kalau ngomongin e-sports seharusnya Pak @jokowi sadar kalau harga build PC mahalnya minta ampun. Turunin dollar dulu coba, biar anak2 indo gampang dapat pc bagus.",0,0,0.030864197530864196,mengomongkan sport sadar harga building pic mahalnya ampun turun dollar coba biar anak indo gampang pic bagus
netral,Tim prabowo sandi tlg turunkan harga listrik gas lpg bbm air pdam pajak motor pupuk bibit unggul bangun dan perbaiki jalan jalan di daerah daerah rusak di seluruh Indonesia,0,0,0.011627906976744186,tim prabowo sandi tolong turunkan harga listrik gas lapang bbm air pdam pajak motor pupuk bibit unggul bangun perbaiki jalan jalan daerah daerah rusak indonesia
negatif,Trus kalo ga mau digaji indonesia ini bisa sjahtera gtu? Lucu ya? lucu?,0,3,0.028169014084507043,terus kalo digaji indonesia sejahtera gtu ? lucu ya ? lucu ?
negatif,Pendukung jokowi pasrah terhadap ekonomi rendah karna menguntungkan buat pndukung fanatisme jokowi bukan menguntungkan buat rakyat,0,0,0.007692307692307693,pendukung pasrah rendah menguntungkan pendukung fanatisme bukan menguntungkan rakyat
negatif,"Tapi, janji kampanye jokowi yang menurut gua fatal adalah: Kartu Sembako Murah. Kenapa? Banyak kok pernyataan pak jokowi bilang dulu-dulu bahwa harga sembako kita murah, buktinya impor terus, dan klaim tingkat konsumsi masyarakat gak terganggu. Like f? Terus buat apa bikin kartu?",0,3,0.02857142857142857,janji kampanye gua fatal kartu sembako murah ? pernyataan bilang duludulu harga sembako murah buktinya impor terus klaim tingkat konsumsi masyarakat terganggu like yq ? terus bikin kartu ?
negatif,"Saya kecwa sbgai milenial,  pak Prabowo lemah bicara digital, e-sport, pasar ekonomi IT,  dia berfikir nya selalu konservatif! Padahal dunia IT di depan kita looo pak",1,0,0.04216867469879518,kecewa milenial prabowo lemah bicara digital eksportir pasar berpikir nya konservatif dunia
negatif,Kalo yg penghasilan 30 ribu perhari itu sudah jelas sangat di perhatikan pemerintah. Tapi nyatanya yg gajinya udh cukup masih berkoar koar padahal bantu tetangga yg miskin gak pernah  Mikir .....,0,0,0.015384615384615385,kalo penghasilan ribu perhari perhatikan pemerintah gajinya udh berkomentar koar bantu tetangga miskin mikir
positif,"Ayo yg smart bantu  mengoreksi dan memperbaiki yg sudah berjalan, jangan mengolok olok. Infrastruktur sudah mulai memadai kedepan jika industrialisasi tercipta smp ke seluruh indo. Sy yakin ekonomi indonesia maju pesat. Berdampak bagi seluruh indonesia. @jokowi",0,0,0.01532567049808429,ayo smart bantu mengoreksi memperbaiki berjalan jangan mengolok golok infrastruktur memadai kedepan industrialisasi tercipta smp indo yakin indonesia maju pesat berdampak indonesia
positif,Yang satu patahana yang satu oposisi. Yang satu punya data tapi suka salah nyebut data agar rakyat simpati padahal 0. Suka aku aku apa yang dikerjakan oleh presiden sebelumnya. Gak guna bahas E-sport. ekonomi makro itu berdampak ke mikro. prabowo sandi hadir untuk memperbaiki itu  https://twitter.com/GoDisko/status/1117106344991936512Â â€¦,0,0,0.02346041055718475,patahana oposisi data suka salah nyebut data rakyat simpati suka presiden bahas eksportir makaroni berdampak mikro prabowo sandi hadir memperbaiki
negatif,"Pantes ente jadi kampret, orang ente GOBLOK Coba ente belajar lagi, tanya ke pakar pakar ekonomi ðŸ˜Š tapi kasih pemaparan yg jelas ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ biar ente tau gimana caranya berbisnis",0,0,0.0748663101604278,ente kampret orang ente guoblok coba ente belajar pakar pakar kasih penasaran biar ente tau gimana berbisnis
positif,"Semoga di periode kedua masa pemerintahan bapak @jokowi Dan @MarufAminNU Ada kebijakan utk mensubsidi harga obat2x an berkualitas paten,  agar banyak rakyat yg sakit seperti saya bisa lekas Sembuh dan bekerja lagi..Go 01",0,0,0.04090909090909091,semoga periode pemerintahan marufaminnu kebijakan utk mensubsidi harga batu berkualitas paten rakyat sakit lekas sembuh
positif,"Gua juga akui janji-janji Pak Prabowo ya terlalu umum, gak spesifik. Misal janji harga sembako murah, nah. Ini mekanismenya gimana? Dikasih tau gak caranya ke masyarakat? Jadi ya utk masyarakat yang oportunis mikirnya,""Lah, apaan ini kagak nyentuh kehidupan gua langsung"" ðŸ˜‚",0,2,0.03260869565217391,gua akui janjijanji prabowo ya spesifik janji harga sembako murah mekanismenya gimana ? dikasih tau masyarakat ? ya utk masyarakat oportunis mikirnyalah kagak menyentuh kehidupan gua langsung
positif,Kemenangan indonesia adalah kemenangan  prabowo sandy ....indonesia makmur kedaulatan ekonomi pangan  hanya dg TPS  Kedaulatan negara hanya dg TPS,0,0,0.0547945205479452,kemenangan indonesia kemenangan prabowo seandainya indonesia makmur kedaulatan pangan tps kedaulatan negara tps
netral,adakah yang punya tulisan dari media atau apapun itu (medianya yg netral ya bukan media yang pro sana sini) mengenai kekuatan dan kelemahan pemerintahan pak jokowi di bidang ekonomi?,0,1,0.0,adakah tulisan media apapun menjadikannya netral ya bukan media pro kekuatan kelemahan pemerintahan bidang ?
positif,"Isu MURAHAN. Salah satu contoh yg menunjukkan minimnya kreativitas kubu 01. Hoax, fitnah, dan pecah-belah (terlalu) mudah dibuat mentah. Sayangnya, sy tak tahu HARGA partai sosmed.  PD berkomitmen di 02. Clean n clear. pic.twitter.com/HvcNHvVQe3",0,0,0.09795918367346938,isu murahan salah contoh minimnya kreativitas kubu hoax fitnah pecahbelah mudah mentah sayangnya harga partai sosmed percaya berkomitmen cleaning clear
negatif,"How to repair that shit dude,misal kata prabowo saya akan menurunkan harga sembako tapi program nya gak disampaikan,tapi liat program jokowi menurunkan harga sembako dengan kartu sembako murah,so program siapa yg lebih konkret dan jelas. Kalau cuma berkata ""SAYA AKAN"" semua bisa",0,0,0.035842293906810034,how tepar that shit dudemisal prabowo menurunkan harga sembako program nya disampaikantapi lihat program menurunkan harga sembako kartu sembako murah program konkret
negatif,Sy juga mau mengeluh pak Abdillah.. sejak presiden Jokowi pacar sy makin tua aja penampilannya... Kebijakan pak Jokowi tdk berpihak kepada kami yg lagi pacaran... MudahÂ² ok ngOCEh nya pak sandi bisa mengatasi masalah penuaan pacar sy...harga kosmetik mahal semua..,0,0,0.03773584905660377,mengeluh abdullah presiden pacar tua penampilannya kebijakan tdk berpihak pacaran mudah mengoceh nya sandi mengatasi penuaan pacar harga kosmetik mahal
netral,Mau nanya Kan kulihat Prabowo itu ahli militer dan Sandi ahli ekonomi. Boleh ga aku cucuk dua02nya,0,0,0.05102040816326531,kulihat prabowo ahli militer sandi ahli duanya
positif,Perbedaan nya di masa depan adalah kebijakan SBY tinggallah hanya sebuah catatan histori di masa lalu. sedangkan Jokowi memberikan legacy ekonomi dan pembangunan untuk generasi2 selanjutnya #Jokowi,0,0,0.030456852791878174,perbedaan nya kebijakan sby tinggalkan catatan historis legacy pembangunan generasi
positif,"Saat ini hanya 2 pemimpn aktif yg tidak mau di gaji : Paus Fransiskus dan Donald Trump, Inshaa Allah Prabowo-Sandi menyusul..#YourTurnBro",0,0,0.08759124087591241,pemimpin aktif tidak gaji paus fransiskus donald trump instan allah prabowosandi menyusulyourturnbro
positif,Saya dan saudara saudara saya sebangsa dan setanah air juga bangga MENJADI INDONESIA. Negeri indah permai kaya ragam budaya adat istiadat yg dikagumi dunia. Harta tak ternilai harganya walau dinilai dengan segunung emas sekalipun...,0,0,0.08189655172413793,saudara saudara bangsa air bangga indonesia negeri indah permainan kayak ragam budaya adat istiadat dikagumi dunia harta menilai harganya dinilai gunung emas
negatif,Trus elo mau nudih2 yg fitnah2 dari pqk @jokowi yaa....woii...gak mikir ente hidupi kasih mkn anak binimu fan hidupi kluarga2 ente semua dari gaji uang rakyat..krja ente cuma teriak2 demi belain si bosmu tnpa mikir reputasi hasil kerja halal apa haram ente embat..!!!,3,0,0.003745318352059925,terus elo fitnah yq yaawoiigak mikir ente menghidupi kasih mkn anak minim fan menghidupi keluarga ente gaji uang rakyatkrja ente teriak membela sih bos mikir reputasi hasil kerja halal haram ente
negatif,"Haha dungu lu, Prabowo mah ikhlas, gaji aja diberikan kepada negara bila terpilih",0,0,0.024691358024691357,haha dungu lu prabowo mah ikhlas gaji negara terpilih
netral,"Prabowo Janji Pertumbuhan Ekonomi 8%, Rizal Ramli Jelaskan Caranya  https://tirto.id/dl7qÂ  lewat @tirtoid Cc @RamliRizal",0,0,0.09917355371900827,prabowo janji pertumbuhan rizal ramli tiktod cocok ramlirizal
negatif,"Jokowi jg punya sejarah yg gk bs d hapus Contoh :naikin listrik, sembako, bbm, gaji pns cm naik 5% itu pun jelas pilpres, 4x ga dtg k acara PBB, di sebut sm menterinya presiden grusak grusuk, janji membebaskn abubakar ba'asyir malah gajd,90% asn jual beli jabatan, kasus novel dll",0,0,0.017857142857142856,sejarah hapus contoh naikin listrik sembako bbm gaji pns pilpres kali dtg km acara pbb menterinya presiden merusak rusak janji membebaskan abubakar baasyir aja asn jual beli jabatan novel dll
positif,Presiden Jokowi kebijakannya dalam anggaran 'kue' pembangunan ekonomi lebih merata. beliau mengurangi subsidi untuk kepentingan ekonomi lain yg lebih fundamental yaitu infrastruktur #OpportunityCost,0,0,0.020202020202020204,presiden kebijakannya anggaran kue pembangunan merata beliau mengurangi subsidi kepentingan fundamental infrastruktur oportunis
netral,"Dukung Prabowo, Dahlan Iskan Sebut Jokowi Gagal Penuhi Janjinya di Bidang Ekonomi  https://wp.me/p4Pxdq-1nOWÂ  Cc @RamliRizal",0,0,0.144,dukung prabowo dahlan disajikan gagal penuhi janjinya bidang cocok ramlirizal
